CompositeProgramName,CompositeCompositeID,CompositeStationName,CompositeStationCode,CompositeTargetLatitude,CompositeTargetLongitude,CompositeSampleDate,CompositeFinalID,NumberFishPerComp,CompositeTissueName,Analyte,Unit,Result,WeightAvg g,TLMin mm,TLMax mm,TLAvgLength mm,SexSummary,LatestDateSampled,SampleID
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 031, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 033, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 044, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 049, Total",ng/g ww,0.287,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 052, Total",ng/g ww,0.976,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 060, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 066, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 070, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 074, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 087, Total",ng/g ww,0.293,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 095, Total",ng/g ww,1.27,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 097, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 099, Total",ng/g ww,1.19,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 101, Total",ng/g ww,2.04,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 105, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 110, Total",ng/g ww,1.2,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 118, Total",ng/g ww,1.69,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 128, Total",ng/g ww,0.618,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 132, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 137, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 138, Total",ng/g ww,4.3,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 141, Total",ng/g ww,0.478,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 149, Total",ng/g ww,2.21,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 151, Total",ng/g ww,0.939,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 153, Total",ng/g ww,6.43,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 156, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 157, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 158, Total",ng/g ww,0.421,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 170, Total",ng/g ww,0.706,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 174, Total",ng/g ww,0.467,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 177, Total",ng/g ww,0.751,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 180, Total",ng/g ww,2.73,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 183, Total",ng/g ww,0.982,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 187, Total",ng/g ww,2.79,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 189, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 194, Total",ng/g ww,0.387,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 195, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 201, Total",ng/g ww,0.535,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 203, Total",ng/g ww,0.527,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 206, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB 209, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB AROCLOR 1248, Total",ng/g ww,,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB AROCLOR 1254, Total",ng/g ww,25,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/18/19972RMPBERKC974502,Berkeley-2RMPBERKI,2RMPBERKI,37.8491,-122.35,6/18/97,Morone saxatilis,2,fillet,"PCB AROCLOR 1260, Total",ng/g ww,18,0,690,690,690,"Unk (0), M (0), F (0)",6/18/97,6/18/19972RMPBERKC974502
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Aldrin, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"AnalysisWeight, Total",g,5.02,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Chlordane, cis-, Total",ng/g ww,0.923,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Chlordane, trans-, Total",ng/g ww,0.548,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Chlordene, cis-, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Chlordene, trans-, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Chlorpyrifos, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Dacthal, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DCBP(p,p'), Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDD(o,p'), Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDD(p,p'), Total",ng/g ww,3.73,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDE(o,p'), Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDE(p,p'), Total",ng/g ww,10.4,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDMS(p,p'), Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDMU(p,p'), Total",ng/g ww,4.64,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDT(o,p'), Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"DDT(p,p'), Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Dieldrin, Total",ng/g ww,1.39,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Endosulfan I, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Endosulfan II, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Endosulfan Sulfate, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Endrin, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"HCH, alpha-, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"HCH, beta-, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"HCH, delta-, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"HCH, gamma-, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Heptachlor, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Heptachlor Epoxide, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Hexachlorobenzene, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Lipid, Total",% ww,1,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Mercury, Total",ug/g dw,1.44966,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Mercury, Total",ug/g ww,0.423822,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Methoxychlor, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Mirex, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Moisture, Total",%,70.7641,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Moisture, Total",%,75.44,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Nonachlor, cis-, Total",ng/g ww,0.928,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Nonachlor, trans-, Total",ng/g ww,1.42,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Oxadiazon, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"Oxychlordane, Total",ng/g ww,0.641,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"PCB 005, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"PCB 008, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
SF Bay Regional Monitoring for Water Quality,6/20/19972RMPSPBC975501,San Pablo Bay-2RMPSPB,2RMPSPB,37.9847,-122.443,6/20/97,Morone saxatilis,3,fillet,"PCB 018, Total",ng/g ww,,0,510,510,510,"Unk (0), M (0), F (0)",6/20/97,6/20/19972RMPSPBC975501
